    ;SESSIONID              ;USERID;DATETIME                     ;ALTITUDE;HEARTRATE;SPEED  ;CADENCE;DISTANCE           ;TEMPERATURE
769 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:33.397 PM;54.255  ;125      ;8.87   ;60     ;2,818.300048828125 ;0          
770 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:34.397 PM;54.103  ;124      ;8.52   ;58     ;2,819.199951171875 ;0          
771 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:35.397 PM;54.103  ;123      ;8.18   ;57     ;2,820.60009765625  ;0          
772 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:36.397 PM;53.95   ;124      ;7.26   ;56     ;2,821.800048828125 ;0          
773 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:37.397 PM;53.798  ;124      ;6.63   ;56     ;2,822.89990234375  ;0          
774 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:38.397 PM;53.493  ;124      ;6.16   ;56     ;2,824.199951171875 ;0          
775 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:39.397 PM;53.341  ;124      ;5.8    ;57     ;2,825.39990234375  ;0          
776 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:40.397 PM;53.188  ;123      ;5.77   ;58     ;2,826.699951171875 ;0          
777 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:41.397 PM;53.036  ;123      ;5.9    ;58     ;2,828.60009765625  ;0          
778 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:42.397 PM;52.883  ;121      ;6.05   ;58     ;2,830.699951171875 ;0          
779 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:43.397 PM;52.579  ;120      ;6.13   ;58     ;2,832.699951171875 ;0          
780 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:44.397 PM;52.426  ;120      ;6.23   ;58     ;2,834.199951171875 ;0          
781 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:45.397 PM;52.274  ;119      ;6.23   ;58     ;2,836.199951171875 ;0          
782 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:46.397 PM;52.121  ;119      ;6.18   ;58     ;2,838              ;0          
783 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:47.397 PM;51.969  ;120      ;6.11   ;58     ;2,839.60009765625  ;0          
784 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:48.397 PM;51.817  ;121      ;6.08   ;58     ;2,841.5            ;0          
785 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:49.397 PM;51.664  ;120      ;6.03   ;58     ;2,843              ;0          
786 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:50.397 PM;51.512  ;119      ;5.99   ;58     ;2,844.10009765625  ;0          
787 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:51.397 PM;51.359  ;115      ;5.91   ;58     ;2,844.800048828125 ;0          
788 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:52.397 PM;51.207  ;115      ;5.84   ;58     ;2,845.800048828125 ;0          
789 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:53.397 PM;51.055  ;115      ;5.75   ;58     ;2,847.199951171875 ;0          
790 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:54.397 PM;50.902  ;115      ;5.6    ;57     ;2,848.10009765625  ;0          
791 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:55.397 PM;50.75   ;116      ;5.46   ;57     ;2,849.10009765625  ;0          
792 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:56.397 PM;50.597  ;117      ;5.36   ;57     ;2,850.10009765625  ;0          
793 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:57.397 PM;50.445  ;117      ;5.22   ;58     ;2,851.199951171875 ;0          
794 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:58.397 PM;50.293  ;117      ;5.11   ;58     ;2,852.300048828125 ;0          
795 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:46:59.397 PM;50.14   ;117      ;5.01   ;58     ;2,853.5            ;0          
796 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:00.397 PM;49.988  ;117      ;4.96   ;58     ;2,854.60009765625  ;0          
797 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:01.397 PM;49.835  ;117      ;4.9    ;58     ;2,856.10009765625  ;0          
798 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:02.397 PM;49.683  ;117      ;4.85   ;59     ;2,857.300048828125 ;0          
799 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:03.397 PM;49.531  ;118      ;4.85   ;59     ;2,858.699951171875 ;0          
800 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:04.397 PM;49.531  ;118      ;4.86   ;59     ;2,860.199951171875 ;0          
801 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:05.397 PM;49.378  ;118      ;4.9    ;59     ;2,861.699951171875 ;0          
802 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:06.397 PM;49.378  ;118      ;4.95   ;59     ;2,863.300048828125 ;0          
803 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:07.397 PM;49.226  ;118      ;5.01   ;59     ;2,864.800048828125 ;0          
804 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:08.397 PM;49.226  ;117      ;5.04   ;59     ;2,866.39990234375  ;0          
805 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:09.397 PM;49.226  ;116      ;5.07   ;59     ;2,868.10009765625  ;0          
806 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:10.397 PM;49.073  ;115      ;5.07   ;59     ;2,869.60009765625  ;0          
807 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:11.397 PM;49.073  ;115      ;5.07   ;59     ;2,871.199951171875 ;0          
808 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:12.397 PM;49.073  ;116      ;5.06   ;59     ;2,872.5            ;0          
809 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:13.397 PM;49.073  ;117      ;5.03   ;59     ;2,873.699951171875 ;0          
810 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:14.397 PM;48.921  ;118      ;5.01   ;59     ;2,874.800048828125 ;0          
811 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:15.397 PM;48.921  ;117      ;4.99   ;60     ;2,875.89990234375  ;0          
812 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:16.397 PM;48.921  ;116      ;4.99   ;61     ;2,877.199951171875 ;0          
813 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:17.397 PM;48.769  ;115      ;4.99   ;61     ;2,878.300048828125 ;0          
814 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:18.397 PM;48.769  ;114      ;5      ;61     ;2,879.800048828125 ;0          
815 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:19.397 PM;48.616  ;113      ;5.03   ;61     ;2,881.300048828125 ;0          
816 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:20.397 PM;48.616  ;113      ;5.06   ;60     ;2,883              ;0          
817 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:21.397 PM;48.464  ;113      ;5.08   ;59     ;2,884.5            ;0          
818 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:22.397 PM;48.464  ;113      ;5.09   ;59     ;2,886.10009765625  ;0          
819 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:23.397 PM;48.311  ;113      ;5.09   ;59     ;2,887.60009765625  ;0          
820 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:24.397 PM;48.159  ;114      ;5.06   ;59     ;2,889              ;0          
821 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:25.397 PM;48.159  ;115      ;5.02   ;59     ;2,890.10009765625  ;0          
822 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:26.397 PM;48.007  ;115      ;4.96   ;59     ;2,891              ;0          
823 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:27.397 PM;48.007  ;114      ;4.92   ;59     ;2,892              ;0          
824 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:28.397 PM;47.854  ;113      ;4.89   ;60     ;2,893.199951171875 ;0          
825 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:29.397 PM;47.702  ;113      ;4.89   ;61     ;2,894.300048828125 ;0          
826 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:30.397 PM;47.702  ;112      ;4.92   ;61     ;2,895.699951171875 ;0          
827 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:31.397 PM;47.549  ;113      ;5      ;60     ;2,897.5            ;0          
828 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:32.397 PM;47.549  ;114      ;5.09   ;60     ;2,899.39990234375  ;0          
829 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:33.397 PM;47.397  ;115      ;5.22   ;59     ;2,901.800048828125 ;0          
830 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:34.397 PM;47.397  ;114      ;5.37   ;59     ;2,904.300048828125 ;0          
831 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:35.397 PM;47.397  ;114      ;5.51   ;59     ;2,907.10009765625  ;0          
832 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:36.397 PM;47.397  ;113      ;5.79   ;59     ;2,909.89990234375  ;0          
833 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:37.397 PM;47.397  ;111      ;5.99   ;59     ;2,912.300048828125 ;0          
834 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:38.397 PM;47.397  ;109      ;6.22   ;59     ;2,914.800048828125 ;0          
835 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:39.397 PM;47.397  ;110      ;6.36   ;58     ;2,916.800048828125 ;0          
836 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:40.397 PM;47.397  ;112      ;6.36   ;59     ;2,918.800048828125 ;0          
837 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:41.397 PM;47.397  ;115      ;6.26   ;60     ;2,920.300048828125 ;0          
838 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:42.397 PM;47.397  ;116      ;6.14   ;61     ;2,921.39990234375  ;0          
839 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:43.397 PM;47.397  ;117      ;6.08   ;61     ;2,922.699951171875 ;0          
840 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:44.397 PM;47.397  ;115      ;5.99   ;62     ;2,923.89990234375  ;0          
841 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:45.397 PM;47.397  ;113      ;5.99   ;69     ;2,925.199951171875 ;0          
842 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:46.397 PM;47.397  ;112      ;6.02   ;75     ;2,926.5            ;0          
843 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:47.397 PM;47.397  ;111      ;6.1    ;78     ;2,928.10009765625  ;0          
844 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:48.397 PM;47.245  ;111      ;6.24   ;79     ;2,930.199951171875 ;0          
845 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:49.397 PM;47.245  ;113      ;6.4    ;80     ;2,932.199951171875 ;0          
846 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:50.397 PM;47.092  ;115      ;6.56   ;79     ;2,934.800048828125 ;0          
847 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:51.397 PM;47.092  ;116      ;6.68   ;79     ;2,937              ;0          
848 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:52.397 PM;46.94   ;118      ;6.74   ;79     ;2,939.10009765625  ;0          
849 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:53.397 PM;46.94   ;119      ;6.76   ;79     ;2,941.199951171875 ;0          
850 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:54.397 PM;46.787  ;119      ;6.76   ;79     ;2,943.199951171875 ;0          
851 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:55.397 PM;46.635  ;120      ;6.73   ;78     ;2,945.199951171875 ;0          
852 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:56.397 PM;46.635  ;122      ;6.71   ;78     ;2,947              ;0          
853 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:57.397 PM;46.483  ;122      ;6.68   ;78     ;2,948.699951171875 ;0          
854 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:58.397 PM;46.483  ;123      ;6.64   ;77     ;2,950              ;0          
855 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:47:59.397 PM;46.483  ;123      ;6.54   ;77     ;2,951              ;0          
856 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:00.397 PM;46.33   ;123      ;6.08   ;71     ;2,951.5            ;0          
857 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:01.397 PM;46.178  ;122      ;0      ;71     ;2,951.5            ;0          
858 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:02.397 PM;46.178  ;122      ;0      ;71     ;2,951.5            ;0          
859 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:03.397 PM;46.025  ;122      ;0      ;71     ;2,951.5            ;0          
860 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:04.397 PM;46.025  ;123      ;0      ;71     ;2,951.5            ;0          
861 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:05.397 PM;45.873  ;124      ;0      ;71     ;2,951.5            ;0          
862 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:06.397 PM;45.721  ;124      ;0      ;71     ;2,951.5            ;0          
863 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:07.397 PM;45.568  ;125      ;0      ;71     ;2,951.5            ;0          
864 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:08.397 PM;45.568  ;125      ;0      ;71     ;2,951.5            ;0          
865 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:09.397 PM;45.416  ;127      ;0      ;71     ;2,951.5            ;0          
866 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:10.397 PM;45.263  ;129      ;1.34   ;71     ;2,951.5            ;0          
867 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:11.397 PM;45.111  ;131      ;3.29   ;71     ;2,951.5            ;0          
868 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:12.397 PM;45.111  ;134      ;5.61   ;74     ;2,951.5            ;0          
869 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:13.397 PM;44.959  ;136      ;7.51   ;87     ;2,953.60009765625  ;0          
870 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:14.397 PM;44.806  ;138      ;8.36   ;98     ;2,957.5            ;0          
871 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:15.397 PM;44.654  ;141      ;9.05   ;100    ;2,962.10009765625  ;0          
872 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:16.397 PM;44.654  ;144      ;9.96   ;102    ;2,967.60009765625  ;0          
873 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:17.397 PM;44.501  ;147      ;10.93  ;102    ;2,974              ;0          
874 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:18.397 PM;44.501  ;149      ;11.79  ;102    ;2,980.300048828125 ;0          
875 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:19.397 PM;44.349  ;152      ;11.95  ;104    ;2,986.39990234375  ;0          
876 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:20.397 PM;44.349  ;153      ;11.5   ;106    ;2,992.10009765625  ;0          
877 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:21.397 PM;44.197  ;155      ;11.15  ;106    ;2,997.60009765625  ;0          
878 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:22.397 PM;44.197  ;157      ;10.97  ;104    ;3,003.10009765625  ;0          
879 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:23.397 PM;44.197  ;158      ;11.14  ;103    ;3,008.199951171875 ;0          
880 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:24.397 PM;44.197  ;160      ;11.34  ;103    ;3,012.89990234375  ;0          
881 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:25.397 PM;44.044  ;160      ;11.39  ;103    ;3,017.300048828125 ;0          
882 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:26.397 PM;44.044  ;162      ;11.43  ;103    ;3,021.39990234375  ;0          
883 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:27.397 PM;44.044  ;163      ;11.46  ;103    ;3,025.699951171875 ;0          
884 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:28.397 PM;44.044  ;164      ;11.49  ;100    ;3,029.89990234375  ;0          
885 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:29.397 PM;44.044  ;165      ;11.48  ;100    ;3,034.10009765625  ;0          
886 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:30.397 PM;44.044  ;166      ;11.45  ;100    ;3,038.10009765625  ;0          
887 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:31.397 PM;44.044  ;168      ;11.45  ;101    ;3,041.800048828125 ;0          
888 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:32.397 PM;44.044  ;168      ;11.49  ;99     ;3,045.60009765625  ;0          
889 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:33.397 PM;44.044  ;169      ;11.56  ;98     ;3,050.300048828125 ;0          
890 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:34.397 PM;44.044  ;170      ;11.66  ;98     ;3,055.199951171875 ;0          
891 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:35.397 PM;44.044  ;171      ;12.82  ;99     ;3,060.300048828125 ;0          
892 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:36.397 PM;44.044  ;171      ;13.05  ;99     ;3,065.300048828125 ;0          
893 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:37.397 PM;44.044  ;171      ;13.32  ;99     ;3,070.10009765625  ;0          
894 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:38.397 PM;44.044  ;173      ;13.6   ;98     ;3,074.89990234375  ;0          
895 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:39.397 PM;44.044  ;173      ;13.85  ;97     ;3,080.5            ;0          
896 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:40.397 PM;44.044  ;173      ;14.05  ;97     ;3,086.199951171875 ;0          
897 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:41.397 PM;44.197  ;174      ;14.19  ;98     ;3,091.10009765625  ;0          
898 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:42.397 PM;44.197  ;174      ;14.3   ;101    ;3,095              ;0          
899 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:43.397 PM;44.197  ;174      ;14.38  ;102    ;3,099              ;0          
900 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:44.397 PM;44.197  ;175      ;14.44  ;101    ;3,103              ;0          
901 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:45.397 PM;44.349  ;175      ;14.49  ;101    ;3,107.699951171875 ;0          
902 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:46.397 PM;44.349  ;175      ;14.54  ;100    ;3,112.199951171875 ;0          
903 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:47.397 PM;44.501  ;175      ;14.61  ;100    ;3,118.10009765625  ;0          
904 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:48.397 PM;44.501  ;175      ;14.72  ;100    ;3,123.10009765625  ;0          
905 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:49.397 PM;44.654  ;175      ;14.88  ;100    ;3,128.199951171875 ;0          
906 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:50.397 PM;44.654  ;175      ;15.07  ;97     ;3,133.800048828125 ;0          
907 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:51.397 PM;44.806  ;175      ;15.29  ;97     ;3,139.699951171875 ;0          
908 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:52.397 PM;44.959  ;176      ;15.52  ;97     ;3,145.5            ;0          
909 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:53.397 PM;44.959  ;176      ;15.73  ;97     ;3,151              ;0          
910 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:54.397 PM;45.111  ;176      ;15.9   ;98     ;3,156              ;0          
911 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:55.397 PM;45.263  ;176      ;16.04  ;98     ;3,161.699951171875 ;0          
912 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:56.397 PM;45.416  ;177      ;16.13  ;97     ;3,165.89990234375  ;0          
913 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:57.397 PM;45.568  ;177      ;16.2   ;97     ;3,170              ;0          
914 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:58.397 PM;45.568  ;177      ;16.24  ;97     ;3,174.199951171875 ;0          
915 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:48:59.397 PM;45.721  ;177      ;16.25  ;97     ;3,178.10009765625  ;0          
916 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:00.397 PM;45.873  ;178      ;16.23  ;97     ;3,181.699951171875 ;0          
917 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:01.397 PM;46.025  ;178      ;16.19  ;97     ;3,185.300048828125 ;0          
918 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:02.397 PM;46.178  ;178      ;16.12  ;97     ;3,189.10009765625  ;0          
919 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:03.397 PM;46.33   ;178      ;16.03  ;98     ;3,192.60009765625  ;0          
920 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:04.397 PM;46.483  ;178      ;15.93  ;94     ;3,195.800048828125 ;0          
921 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:05.397 PM;46.635  ;178      ;15.83  ;94     ;3,199.5            ;0          
922 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:06.397 PM;46.787  ;178      ;15.73  ;94     ;3,204.199951171875 ;0          
923 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:07.397 PM;46.94   ;179      ;15.65  ;95     ;3,208              ;0          
924 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:08.397 PM;47.092  ;180      ;15.58  ;96     ;3,212.5            ;0          
925 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:09.397 PM;47.245  ;180      ;15.53  ;96     ;3,216.699951171875 ;0          
926 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:10.397 PM;47.397  ;179      ;15.5   ;96     ;3,221.10009765625  ;0          
927 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:11.397 PM;47.549  ;179      ;15.47  ;92     ;3,225.300048828125 ;0          
928 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:12.397 PM;47.702  ;180      ;15.43  ;92     ;3,229.60009765625  ;0          
929 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:13.397 PM;47.854  ;179      ;15.38  ;92     ;3,233.699951171875 ;0          
930 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:14.397 PM;48.007  ;178      ;15.31  ;87     ;3,237.300048828125 ;0          
931 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:15.397 PM;48.159  ;178      ;15.22  ;87     ;3,238.89990234375  ;0          
932 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:16.397 PM;48.311  ;178      ;14.12  ;84     ;3,240.199951171875 ;0          
933 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:17.397 PM;48.464  ;177      ;6.12   ;84     ;3,240.199951171875 ;0          
934 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:18.397 PM;48.616  ;177      ;3.45   ;84     ;3,240.39990234375  ;0          
935 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:19.397 PM;48.616  ;177      ;2.91   ;84     ;3,240.39990234375  ;0          
936 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:20.397 PM;48.769  ;177      ;2.93   ;80     ;3,240.39990234375  ;0          
937 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:21.397 PM;48.921  ;177      ;3.25   ;82     ;3,240.39990234375  ;0          
938 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:22.397 PM;49.073  ;176      ;3.25   ;81     ;3,240.39990234375  ;0          
939 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:23.397 PM;49.226  ;176      ;3.56   ;81     ;3,240.39990234375  ;0          
940 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:24.397 PM;49.378  ;176      ;5.81   ;81     ;3,240.60009765625  ;0          
941 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:25.397 PM;49.531  ;175      ;5.78   ;81     ;3,240.60009765625  ;0          
942 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:26.397 PM;49.683  ;174      ;5.78   ;83     ;3,242              ;0          
943 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:27.397 PM;49.835  ;173      ;5.84   ;83     ;3,245.10009765625  ;0          
944 ;2023-11-12T12:33:45.314;Renaud;Nov 12, 2023, 12:49:28.397 PM;49.988  ;173      ;5.92   ;83     ;3,248.5            ;0          
